,ts_event,open,high,low,close,volume,product_id,ticker
5,2022-06-21 08:00:00,252.33,252.34,252.07,252.11,161,7382,MSFT
10,2022-06-21 08:01:00,252.07,252.68,252.07,252.4,67,7382,MSFT
18,2022-06-21 08:02:00,252.4,252.4,252.08,252.14,797,7382,MSFT
33,2022-06-21 08:03:00,252.14,252.68,252.14,252.33,293,7382,MSFT
38,2022-06-21 08:04:00,252.47,252.47,252.47,252.47,3,7382,MSFT
48,2022-06-21 08:05:00,252.55,252.56,252.55,252.55,26,7382,MSFT
49,2022-06-21 08:06:00,252.48,252.48,252.46,252.48,92,7382,MSFT
59,2022-06-21 08:07:00,252.51,252.51,252.48,252.48,274,7382,MSFT
63,2022-06-21 08:08:00,252.66,252.66,252.66,252.66,3,7382,MSFT
68,2022-06-21 08:09:00,252.49,252.54,252.47,252.54,61,7382,MSFT
72,2022-06-21 08:10:00,252.54,252.54,252.4,252.5,100,7382,MSFT
76,2022-06-21 08:11:00,252.54,252.89,252.5,252.63,714,7382,MSFT
84,2022-06-21 08:12:00,252.63,252.7,252.63,252.7,3,7382,MSFT
87,2022-06-21 08:13:00,252.7,252.7,252.46,252.46,258,7382,MSFT
92,2022-06-21 08:14:00,252.49,252.7,252.49,252.7,721,7382,MSFT
102,2022-06-21 08:15:00,252.54,252.54,252.53,252.54,40,7382,MSFT
106,2022-06-21 08:16:00,252.54,252.54,252.35,252.35,412,7382,MSFT
113,2022-06-21 08:17:00,252.38,252.53,252.33,252.33,22,7382,MSFT
116,2022-06-21 08:18:00,252.29,252.39,252.22,252.33,40,7382,MSFT
120,2022-06-21 08:19:00,252.39,252.39,252.39,252.39,12,7382,MSFT
124,2022-06-21 08:20:00,252.51,252.51,252.42,252.5,23,7382,MSFT
132,2022-06-21 08:22:00,252.39,252.42,252.39,252.42,112,7382,MSFT
137,2022-06-21 08:23:00,252.5,252.5,252.42,252.42,27,7382,MSFT
148,2022-06-21 08:25:00,252.48,252.58,252.48,252.58,9,7382,MSFT
155,2022-06-21 08:26:00,252.51,252.51,252.51,252.51,12,7382,MSFT
162,2022-06-21 08:28:00,252.52,252.52,252.41,252.41,111,7382,MSFT
166,2022-06-21 08:29:00,252.49,252.49,252.49,252.49,4,7382,MSFT
174,2022-06-21 08:30:00,252.37,252.37,252.34,252.34,43,7382,MSFT
176,2022-06-21 08:31:00,252.23,252.23,252.23,252.23,22,7382,MSFT
183,2022-06-21 08:32:00,252.23,252.27,252.23,252.27,110,7382,MSFT
191,2022-06-21 08:34:00,252.21,252.21,252.21,252.21,50,7382,MSFT
196,2022-06-21 08:35:00,252.26,252.35,252.22,252.35,38,7382,MSFT
200,2022-06-21 08:36:00,252.26,252.26,252.26,252.26,1,7382,MSFT
210,2022-06-21 08:38:00,252.26,252.3,252.0,252.0,92,7382,MSFT
213,2022-06-21 08:39:00,252.0,252.06,252.0,252.06,409,7382,MSFT
219,2022-06-21 08:40:00,252.06,252.06,252.06,252.06,4,7382,MSFT
223,2022-06-21 08:41:00,252.06,252.06,252.0,252.0,83,7382,MSFT
236,2022-06-21 08:42:00,251.94,251.94,251.76,251.76,307,7382,MSFT
244,2022-06-21 08:44:00,252.03,252.03,252.0,252.0,110,7382,MSFT
246,2022-06-21 08:45:00,252.01,252.01,252.0,252.0,105,7382,MSFT
251,2022-06-21 08:46:00,252.06,252.06,252.06,252.06,1,7382,MSFT
263,2022-06-21 08:47:00,252.05,252.05,251.9,251.9,3,7382,MSFT
268,2022-06-21 08:48:00,251.9,251.9,251.81,251.81,220,7382,MSFT
270,2022-06-21 08:49:00,251.89,251.89,251.89,251.89,1,7382,MSFT
278,2022-06-21 08:51:00,251.8,251.89,251.79,251.88,500,7382,MSFT
279,2022-06-21 08:52:00,251.96,252.02,251.96,252.02,31,7382,MSFT
282,2022-06-21 08:53:00,252.15,252.15,252.15,252.15,1,7382,MSFT
291,2022-06-21 08:56:00,252.2,252.28,252.2,252.2,120,7382,MSFT
296,2022-06-21 08:59:00,252.2,252.2,252.2,252.2,20,7382,MSFT
300,2022-06-21 09:00:00,252.2,252.2,252.2,252.2,5,7382,MSFT
308,2022-06-21 09:02:00,252.21,252.21,252.21,252.21,1,7382,MSFT
309,2022-06-21 09:03:00,252.21,252.21,252.16,252.16,193,7382,MSFT
319,2022-06-21 09:05:00,252.15,252.15,252.1,252.1,9,7382,MSFT
323,2022-06-21 09:06:00,252.1,252.11,252.1,252.1,64,7382,MSFT
326,2022-06-21 09:07:00,252.15,252.21,252.15,252.21,100,7382,MSFT
331,2022-06-21 09:08:00,252.15,252.15,252.15,252.15,1,7382,MSFT
335,2022-06-21 09:10:00,252.15,252.2,252.15,252.2,742,7382,MSFT
342,2022-06-21 09:11:00,252.16,252.18,252.15,252.16,50,7382,MSFT
345,2022-06-21 09:12:00,252.13,252.13,252.1,252.1,124,7382,MSFT
