,ts_event,open,high,low,close,volume,product_id,ticker
3,2022-08-03 08:00:00,275.0,275.0,274.54,274.54,41,7363,MSFT
8,2022-08-03 08:02:00,274.66,274.66,274.66,274.66,4,7363,MSFT
11,2022-08-03 08:03:00,274.66,274.66,274.66,274.66,50,7363,MSFT
12,2022-08-03 08:04:00,274.78,274.78,274.78,274.78,6,7363,MSFT
16,2022-08-03 08:05:00,274.78,274.78,274.54,274.61,21,7363,MSFT
35,2022-08-03 08:08:00,274.6,274.6,274.6,274.6,1,7363,MSFT
36,2022-08-03 08:09:00,274.3,274.53,274.17,274.53,77,7363,MSFT
42,2022-08-03 08:10:00,274.49,274.49,274.49,274.49,3,7363,MSFT
66,2022-08-03 08:16:00,274.6,274.6,274.48,274.48,7,7363,MSFT
68,2022-08-03 08:18:00,274.51,274.51,274.45,274.45,15,7363,MSFT
77,2022-08-03 08:19:00,274.45,274.45,274.45,274.45,38,7363,MSFT
93,2022-08-03 08:24:00,274.73,274.74,274.73,274.74,110,7363,MSFT
96,2022-08-03 08:25:00,274.74,275.0,274.74,275.0,162,7363,MSFT
100,2022-08-03 08:26:00,275.25,275.25,275.19,275.19,15,7363,MSFT
113,2022-08-03 08:30:00,275.19,275.19,275.19,275.19,19,7363,MSFT
121,2022-08-03 08:32:00,275.2,275.29,275.2,275.29,42,7363,MSFT
127,2022-08-03 08:34:00,275.09,275.09,275.09,275.09,1,7363,MSFT
146,2022-08-03 08:40:00,275.09,275.09,275.09,275.09,1,7363,MSFT
154,2022-08-03 08:42:00,275.09,275.09,275.02,275.02,3,7363,MSFT
159,2022-08-03 08:44:00,275.22,275.22,275.22,275.22,9,7363,MSFT
162,2022-08-03 08:45:00,275.22,275.22,275.22,275.22,1,7363,MSFT
167,2022-08-03 08:47:00,275.1,275.1,275.1,275.1,3,7363,MSFT
183,2022-08-03 08:51:00,275.07,275.07,275.01,275.01,100,7363,MSFT
186,2022-08-03 08:52:00,275.0,275.0,275.0,275.0,9,7363,MSFT
211,2022-08-03 09:01:00,275.0,275.0,275.0,275.0,2,7363,MSFT
219,2022-08-03 09:04:00,275.1,275.1,275.09,275.09,27,7363,MSFT
221,2022-08-03 09:05:00,274.95,274.95,274.93,274.93,15,7363,MSFT
226,2022-08-03 09:06:00,275.09,275.21,275.09,275.21,100,7363,MSFT
234,2022-08-03 09:07:00,275.16,275.16,275.16,275.16,2,7363,MSFT
248,2022-08-03 09:12:00,275.15,275.4,275.15,275.4,37,7363,MSFT
250,2022-08-03 09:13:00,275.7,275.7,275.7,275.7,10,7363,MSFT
254,2022-08-03 09:14:00,275.54,275.54,275.54,275.54,18,7363,MSFT
263,2022-08-03 09:17:00,275.92,276.5,275.81,276.5,323,7363,MSFT
275,2022-08-03 09:19:00,276.2,276.2,276.2,276.2,20,7363,MSFT
283,2022-08-03 09:22:00,276.2,276.2,276.2,276.2,114,7363,MSFT
297,2022-08-03 09:27:00,276.2,276.2,276.2,276.2,2,7363,MSFT
302,2022-08-03 09:28:00,276.0,276.18,276.0,276.18,104,7363,MSFT
320,2022-08-03 09:33:00,276.21,276.39,276.21,276.39,51,7363,MSFT
322,2022-08-03 09:34:00,276.64,276.64,276.64,276.64,24,7363,MSFT
326,2022-08-03 09:35:00,276.89,276.89,276.89,276.89,10,7363,MSFT
329,2022-08-03 09:36:00,276.81,276.81,276.81,276.81,101,7363,MSFT
335,2022-08-03 09:37:00,276.79,276.81,276.6,276.6,111,7363,MSFT
339,2022-08-03 09:38:00,276.78,276.78,276.6,276.6,9,7363,MSFT
343,2022-08-03 09:39:00,276.6,276.6,276.6,276.6,30,7363,MSFT
348,2022-08-03 09:40:00,276.52,276.59,276.52,276.59,100,7363,MSFT
357,2022-08-03 09:44:00,276.39,276.39,276.3,276.3,86,7363,MSFT
361,2022-08-03 09:45:00,276.25,276.25,276.25,276.25,2,7363,MSFT
376,2022-08-03 09:50:00,276.34,276.34,276.34,276.34,10,7363,MSFT
405,2022-08-03 09:57:00,276.18,276.18,276.18,276.18,100,7363,MSFT
411,2022-08-03 09:59:00,276.01,276.01,276.01,276.01,3,7363,MSFT
421,2022-08-03 10:01:00,276.04,276.32,276.04,276.32,110,7363,MSFT
434,2022-08-03 10:04:00,276.03,276.03,275.96,275.96,115,7363,MSFT
441,2022-08-03 10:07:00,275.96,275.96,275.96,275.96,1,7363,MSFT
444,2022-08-03 10:08:00,276.39,276.39,276.39,276.39,4,7363,MSFT
449,2022-08-03 10:09:00,276.03,276.03,276.03,276.03,3,7363,MSFT
456,2022-08-03 10:11:00,276.07,276.07,276.07,276.07,1,7363,MSFT
461,2022-08-03 10:12:00,276.15,276.15,276.15,276.15,3,7363,MSFT
466,2022-08-03 10:15:00,276.28,276.29,276.28,276.29,23,7363,MSFT
471,2022-08-03 10:17:00,276.15,276.15,275.92,275.92,360,7363,MSFT
476,2022-08-03 10:18:00,275.92,275.92,275.84,275.84,115,7363,MSFT
480,2022-08-03 10:19:00,276.09,276.14,276.09,276.14,210,7363,MSFT
485,2022-08-03 10:21:00,276.09,276.09,276.09,276.09,10,7363,MSFT
487,2022-08-03 10:22:00,276.1,276.1,276.1,276.1,1,7363,MSFT
489,2022-08-03 10:23:00,276.03,276.03,276.03,276.03,5,7363,MSFT
505,2022-08-03 10:28:00,275.97,275.97,275.97,275.97,10,7363,MSFT
522,2022-08-03 10:32:00,276.01,276.03,276.01,276.03,110,7363,MSFT
529,2022-08-03 10:34:00,276.02,276.07,276.02,276.07,210,7363,MSFT
531,2022-08-03 10:35:00,276.09,276.09,276.09,276.09,2,7363,MSFT
539,2022-08-03 10:37:00,276.06,276.06,276.06,276.06,2,7363,MSFT
551,2022-08-03 10:41:00,276.0,276.0,276.0,276.0,2,7363,MSFT
565,2022-08-03 10:45:00,276.0,276.0,276.0,276.0,1,7363,MSFT
568,2022-08-03 10:46:00,276.01,276.01,276.01,276.01,10,7363,MSFT
588,2022-08-03 10:51:00,276.0,276.0,276.0,276.0,3,7363,MSFT
591,2022-08-03 10:52:00,276.0,276.0,276.0,276.0,1,7363,MSFT
604,2022-08-03 10:56:00,275.9,275.9,275.9,275.9,8,7363,MSFT
609,2022-08-03 10:58:00,275.97,275.97,275.97,275.97,1,7363,MSFT
619,2022-08-03 11:00:00,275.9,275.9,275.7,275.83,247,7363,MSFT
627,2022-08-03 11:01:00,275.85,275.88,275.85,275.88,70,7363,MSFT
633,2022-08-03 11:02:00,275.93,275.94,275.93,275.94,52,7363,MSFT
639,2022-08-03 11:03:00,275.95,276.09,275.95,276.09,291,7363,MSFT
654,2022-08-03 11:06:00,276.1,276.15,276.1,276.15,29,7363,MSFT
662,2022-08-03 11:07:00,276.29,276.29,276.2,276.2,148,7363,MSFT
674,2022-08-03 11:10:00,276.36,276.49,275.88,275.88,809,7363,MSFT
682,2022-08-03 11:11:00,276.09,276.09,276.0,276.0,52,7363,MSFT
697,2022-08-03 11:14:00,276.0,276.0,275.85,275.85,47,7363,MSFT
703,2022-08-03 11:15:00,276.1,276.14,276.06,276.11,148,7363,MSFT
706,2022-08-03 11:17:00,276.0,276.02,275.91,276.02,132,7363,MSFT
716,2022-08-03 11:18:00,276.06,276.06,275.96,275.96,13,7363,MSFT
719,2022-08-03 11:19:00,275.93,275.93,275.9,275.9,2,7363,MSFT
731,2022-08-03 11:22:00,276.09,276.1,276.06,276.06,41,7363,MSFT
738,2022-08-03 11:24:00,275.91,275.91,275.83,275.83,31,7363,MSFT
741,2022-08-03 11:25:00,275.83,275.83,275.83,275.83,1,7363,MSFT
758,2022-08-03 11:30:00,276.11,276.36,276.11,276.36,16,7363,MSFT
