,ts_event,open,high,low,close,volume,product_id,ticker
3,2022-06-13 08:00:00,247.5,247.5,246.7,247.27,1505,7367,MSFT
27,2022-06-13 08:01:00,247.04,247.21,246.6,247.0,694,7367,MSFT
36,2022-06-13 08:02:00,247.16,247.16,246.75,246.99,374,7367,MSFT
46,2022-06-13 08:03:00,246.99,247.0,246.8,246.84,550,7367,MSFT
59,2022-06-13 08:04:00,246.75,246.91,246.62,246.62,998,7367,MSFT
80,2022-06-13 08:05:00,246.7,247.01,246.6,247.01,3552,7367,MSFT
85,2022-06-13 08:06:00,247.01,247.01,246.64,246.64,1439,7367,MSFT
93,2022-06-13 08:07:00,246.71,247.0,246.65,246.98,2267,7367,MSFT
108,2022-06-13 08:08:00,247.0,247.06,246.79,246.8,1271,7367,MSFT
119,2022-06-13 08:09:00,246.86,246.97,246.65,246.65,844,7367,MSFT
129,2022-06-13 08:10:00,246.8,246.81,246.76,246.8,433,7367,MSFT
132,2022-06-13 08:11:00,246.8,246.84,246.53,246.53,1032,7367,MSFT
141,2022-06-13 08:12:00,246.64,246.75,246.64,246.64,10,7367,MSFT
154,2022-06-13 08:13:00,246.64,246.77,246.06,246.15,844,7367,MSFT
164,2022-06-13 08:14:00,246.01,246.39,246.01,246.15,1195,7367,MSFT
179,2022-06-13 08:15:00,246.11,246.11,245.61,245.61,612,7367,MSFT
192,2022-06-13 08:16:00,245.73,245.9,245.71,245.71,376,7367,MSFT
205,2022-06-13 08:17:00,245.72,245.8,245.52,245.53,1222,7367,MSFT
207,2022-06-13 08:18:00,245.5,245.59,245.1,245.2,3413,7367,MSFT
221,2022-06-13 08:19:00,245.2,245.38,245.03,245.21,1897,7367,MSFT
233,2022-06-13 08:20:00,245.21,245.6,245.21,245.5,1410,7367,MSFT
243,2022-06-13 08:21:00,245.4,245.4,245.19,245.37,1164,7367,MSFT
253,2022-06-13 08:22:00,245.37,245.57,245.3,245.3,1168,7367,MSFT
266,2022-06-13 08:23:00,245.32,245.43,245.26,245.3,180,7367,MSFT
274,2022-06-13 08:24:00,245.35,245.42,245.02,245.02,1842,7367,MSFT
280,2022-06-13 08:25:00,245.14,245.14,245.03,245.14,157,7367,MSFT
291,2022-06-13 08:26:00,245.08,245.7,245.08,245.55,2486,7367,MSFT
304,2022-06-13 08:27:00,245.52,245.63,245.18,245.4,2765,7367,MSFT
311,2022-06-13 08:28:00,245.41,246.0,245.41,246.0,1018,7367,MSFT
323,2022-06-13 08:29:00,245.84,246.0,245.8,245.8,40,7367,MSFT
334,2022-06-13 08:30:00,245.87,246.05,245.87,245.92,337,7367,MSFT
339,2022-06-13 08:31:00,245.92,245.93,245.82,245.92,182,7367,MSFT
345,2022-06-13 08:32:00,246.03,246.26,246.03,246.26,548,7367,MSFT
355,2022-06-13 08:33:00,246.14,246.26,246.01,246.06,57,7367,MSFT
357,2022-06-13 08:34:00,246.06,246.26,246.06,246.15,159,7367,MSFT
362,2022-06-13 08:35:00,246.15,246.3,246.03,246.03,275,7367,MSFT
370,2022-06-13 08:36:00,246.18,246.2,246.05,246.05,64,7367,MSFT
380,2022-06-13 08:37:00,246.1,246.11,245.91,245.91,913,7367,MSFT
