,ts_event,open,high,low,close,volume,product_id,ticker
11,2022-09-26 08:00:00,237.74,237.85,237.39,237.39,118,7348,MSFT
20,2022-09-26 08:01:00,237.57,237.69,237.55,237.55,528,7348,MSFT
38,2022-09-26 08:03:00,237.39,237.65,237.39,237.6,158,7348,MSFT
41,2022-09-26 08:04:00,237.56,237.56,237.38,237.41,172,7348,MSFT
54,2022-09-26 08:05:00,237.59,237.61,237.45,237.45,195,7348,MSFT
65,2022-09-26 08:07:00,237.4,237.45,237.4,237.45,46,7348,MSFT
66,2022-09-26 08:08:00,237.51,237.6,237.51,237.56,46,7348,MSFT
78,2022-09-26 08:10:00,237.51,237.51,237.51,237.51,5,7348,MSFT
83,2022-09-26 08:11:00,237.51,237.54,237.51,237.54,70,7348,MSFT
91,2022-09-26 08:13:00,237.54,237.54,237.54,237.54,14,7348,MSFT
93,2022-09-26 08:14:00,237.54,237.55,237.54,237.55,20,7348,MSFT
103,2022-09-26 08:17:00,237.55,237.64,237.53,237.57,42,7348,MSFT
105,2022-09-26 08:18:00,237.64,237.7,237.27,237.27,389,7348,MSFT
115,2022-09-26 08:19:00,237.43,237.43,237.43,237.43,50,7348,MSFT
117,2022-09-26 08:20:00,237.29,237.52,237.29,237.5,174,7348,MSFT
120,2022-09-26 08:21:00,237.64,237.64,237.64,237.64,5,7348,MSFT
126,2022-09-26 08:22:00,237.64,237.64,237.64,237.64,4,7348,MSFT
133,2022-09-26 08:24:00,237.77,238.0,237.69,238.0,600,7348,MSFT
141,2022-09-26 08:25:00,238.08,238.1,238.08,238.1,16,7348,MSFT
147,2022-09-26 08:26:00,238.27,238.51,238.27,238.5,311,7348,MSFT
152,2022-09-26 08:27:00,238.5,238.6,238.5,238.6,35,7348,MSFT
160,2022-09-26 08:29:00,238.55,238.55,238.55,238.55,1,7348,MSFT
163,2022-09-26 08:30:00,238.54,238.55,238.42,238.54,857,7348,MSFT
169,2022-09-26 08:31:00,238.55,238.55,238.55,238.55,10,7348,MSFT
174,2022-09-26 08:32:00,238.59,238.59,238.49,238.49,200,7348,MSFT
177,2022-09-26 08:33:00,238.5,238.65,238.5,238.65,9,7348,MSFT
186,2022-09-26 08:34:00,238.5,238.58,238.45,238.5,330,7348,MSFT
188,2022-09-26 08:35:00,238.39,238.39,238.35,238.35,319,7348,MSFT
197,2022-09-26 08:38:00,238.35,238.35,238.35,238.35,6,7348,MSFT
205,2022-09-26 08:40:00,238.3,238.3,238.3,238.3,1,7348,MSFT
210,2022-09-26 08:41:00,238.29,238.29,238.29,238.29,1,7348,MSFT
218,2022-09-26 08:42:00,238.13,238.13,238.1,238.1,60,7348,MSFT
