,ts_event,open,high,low,close,volume,product_id,ticker
0,2022-09-14 08:00:00,253.97,253.97,253.1,253.56,920,7351,MSFT
7,2022-09-14 08:01:00,253.58,253.6,253.56,253.56,80,7351,MSFT
19,2022-09-14 08:02:00,253.57,254.14,253.57,254.0,240,7351,MSFT
21,2022-09-14 08:03:00,254.0,254.04,254.0,254.04,276,7351,MSFT
29,2022-09-14 08:04:00,254.04,254.04,253.73,253.75,44,7351,MSFT
39,2022-09-14 08:05:00,254.0,254.0,253.81,253.94,292,7351,MSFT
45,2022-09-14 08:06:00,253.94,253.94,253.9,253.94,109,7351,MSFT
50,2022-09-14 08:07:00,253.94,254.09,253.94,254.04,616,7351,MSFT
59,2022-09-14 08:08:00,254.04,254.14,254.04,254.14,255,7351,MSFT
61,2022-09-14 08:09:00,254.1,254.1,254.01,254.01,5,7351,MSFT
66,2022-09-14 08:10:00,254.11,254.11,254.1,254.1,20,7351,MSFT
72,2022-09-14 08:11:00,254.09,254.11,254.09,254.1,10,7351,MSFT
83,2022-09-14 08:12:00,254.09,254.12,254.09,254.12,82,7351,MSFT
87,2022-09-14 08:13:00,254.11,254.17,254.05,254.05,1029,7351,MSFT
94,2022-09-14 08:14:00,254.0,254.14,253.99,254.1,18,7351,MSFT
99,2022-09-14 08:15:00,254.13,254.15,254.0,254.1,635,7351,MSFT
108,2022-09-14 08:16:00,254.1,254.1,254.09,254.09,38,7351,MSFT
111,2022-09-14 08:17:00,254.08,254.08,253.8,253.8,944,7351,MSFT
119,2022-09-14 08:18:00,253.74,254.01,253.74,254.01,575,7351,MSFT
124,2022-09-14 08:19:00,254.03,254.03,254.0,254.0,4,7351,MSFT
135,2022-09-14 08:20:00,254.0,254.31,254.0,254.3,266,7351,MSFT
137,2022-09-14 08:21:00,254.31,254.31,254.0,254.0,119,7351,MSFT
143,2022-09-14 08:22:00,254.0,254.29,254.0,254.29,638,7351,MSFT
145,2022-09-14 08:23:00,254.26,254.29,254.16,254.16,851,7351,MSFT
148,2022-09-14 08:24:00,254.16,254.33,254.16,254.33,657,7351,MSFT
154,2022-09-14 08:25:00,254.3,254.3,254.3,254.3,1,7351,MSFT
158,2022-09-14 08:26:00,254.28,254.28,254.1,254.2,56,7351,MSFT
164,2022-09-14 08:27:00,254.26,254.26,254.0,254.05,1025,7351,MSFT
165,2022-09-14 08:28:00,254.05,254.16,254.0,254.0,361,7351,MSFT
173,2022-09-14 08:29:00,253.99,253.99,253.82,253.82,278,7351,MSFT
180,2022-09-14 08:30:00,254.07,254.1,254.07,254.1,58,7351,MSFT
184,2022-09-14 08:31:00,254.2,254.31,254.17,254.29,496,7351,MSFT
191,2022-09-14 08:32:00,254.27,254.49,254.26,254.49,5716,7351,MSFT
195,2022-09-14 08:33:00,254.46,254.63,254.46,254.63,367,7351,MSFT
207,2022-09-14 08:34:00,254.71,254.71,254.45,254.45,1075,7351,MSFT
209,2022-09-14 08:35:00,254.74,254.74,254.42,254.42,455,7351,MSFT
220,2022-09-14 08:37:00,254.55,254.55,254.39,254.39,310,7351,MSFT
222,2022-09-14 08:38:00,254.37,254.53,254.37,254.53,223,7351,MSFT
232,2022-09-14 08:39:00,254.48,254.5,254.48,254.5,100,7351,MSFT
237,2022-09-14 08:40:00,254.35,254.35,254.2,254.24,616,7351,MSFT
244,2022-09-14 08:41:00,254.2,254.37,254.07,254.07,441,7351,MSFT
250,2022-09-14 08:42:00,254.25,254.25,254.25,254.25,3,7351,MSFT
254,2022-09-14 08:43:00,254.24,254.24,254.19,254.19,14,7351,MSFT
261,2022-09-14 08:45:00,254.2,254.2,254.02,254.02,272,7351,MSFT
