,ts_event,open,high,low,close,volume,product_id,ticker
3,2022-07-11 08:00:00,266.04,266.04,265.2,265.29,67,7390,MSFT
9,2022-07-11 08:01:00,265.13,265.89,265.1,265.17,117,7390,MSFT
12,2022-07-11 08:02:00,265.21,265.21,265.21,265.21,18,7390,MSFT
13,2022-07-11 08:03:00,265.5,265.79,265.15,265.15,35,7390,MSFT
19,2022-07-11 08:04:00,265.2,265.5,265.2,265.5,16,7390,MSFT
26,2022-07-11 08:05:00,265.6,265.8,265.6,265.8,114,7390,MSFT
29,2022-07-11 08:06:00,265.6,265.6,265.22,265.23,2001,7390,MSFT
36,2022-07-11 08:08:00,265.31,265.31,265.3,265.3,10,7390,MSFT
43,2022-07-11 08:09:00,265.34,265.4,265.34,265.4,227,7390,MSFT
49,2022-07-11 08:10:00,265.5,265.5,265.44,265.44,122,7390,MSFT
52,2022-07-11 08:11:00,265.5,265.53,265.42,265.44,210,7390,MSFT
55,2022-07-11 08:12:00,265.51,265.51,265.42,265.42,60,7390,MSFT
57,2022-07-11 08:13:00,265.76,265.88,265.68,265.68,236,7390,MSFT
61,2022-07-11 08:14:00,265.89,265.97,265.89,265.97,101,7390,MSFT
62,2022-07-11 08:15:00,265.83,265.83,265.83,265.83,1,7390,MSFT
65,2022-07-11 08:16:00,265.82,265.82,265.82,265.82,6,7390,MSFT
68,2022-07-11 08:17:00,265.87,265.87,265.87,265.87,1,7390,MSFT
73,2022-07-11 08:19:00,265.83,265.83,265.83,265.83,81,7390,MSFT
77,2022-07-11 08:21:00,265.71,265.71,265.6,265.6,26,7390,MSFT
80,2022-07-11 08:22:00,265.61,265.61,265.61,265.61,64,7390,MSFT
87,2022-07-11 08:25:00,265.63,265.7,265.63,265.7,29,7390,MSFT
90,2022-07-11 08:28:00,265.5,265.5,265.5,265.5,10,7390,MSFT
93,2022-07-11 08:29:00,265.54,265.55,265.54,265.55,3,7390,MSFT
95,2022-07-11 08:30:00,265.55,265.55,265.55,265.55,6,7390,MSFT
100,2022-07-11 08:31:00,265.5,265.5,265.5,265.5,10,7390,MSFT
110,2022-07-11 08:35:00,265.51,265.51,265.51,265.51,17,7390,MSFT
114,2022-07-11 08:37:00,265.69,265.7,265.69,265.7,5,7390,MSFT
121,2022-07-11 08:40:00,265.59,265.59,265.59,265.59,1,7390,MSFT
123,2022-07-11 08:41:00,265.53,265.65,265.53,265.65,3,7390,MSFT
125,2022-07-11 08:42:00,265.53,265.53,265.53,265.53,4,7390,MSFT
128,2022-07-11 08:43:00,265.65,265.65,265.53,265.53,2,7390,MSFT
131,2022-07-11 08:45:00,265.53,265.53,265.5,265.5,246,7390,MSFT
132,2022-07-11 08:46:00,265.51,265.53,265.51,265.53,30,7390,MSFT
138,2022-07-11 08:48:00,265.5,265.5,265.5,265.5,6,7390,MSFT
139,2022-07-11 08:49:00,265.5,265.5,265.5,265.5,200,7390,MSFT
140,2022-07-11 08:50:00,265.5,265.5,265.5,265.5,1,7390,MSFT
146,2022-07-11 08:52:00,265.5,265.5,265.49,265.49,217,7390,MSFT
151,2022-07-11 08:53:00,265.56,265.56,265.56,265.56,20,7390,MSFT
157,2022-07-11 08:55:00,265.5,265.5,265.5,265.5,101,7390,MSFT
166,2022-07-11 08:57:00,265.45,265.45,265.45,265.45,103,7390,MSFT
172,2022-07-11 09:00:00,265.5,265.5,265.43,265.43,122,7390,MSFT
178,2022-07-11 09:02:00,265.45,265.55,265.45,265.55,89,7390,MSFT
187,2022-07-11 09:05:00,265.53,265.7,265.53,265.55,12,7390,MSFT
190,2022-07-11 09:07:00,265.8,265.8,265.8,265.8,1,7390,MSFT
200,2022-07-11 09:10:00,265.68,265.68,265.68,265.68,9,7390,MSFT
207,2022-07-11 09:13:00,265.83,266.06,265.83,266.06,29,7390,MSFT
211,2022-07-11 09:14:00,265.91,265.91,265.86,265.86,147,7390,MSFT
214,2022-07-11 09:15:00,266.01,266.01,266.01,266.01,16,7390,MSFT
217,2022-07-11 09:16:00,265.85,265.85,265.78,265.78,21,7390,MSFT
222,2022-07-11 09:18:00,265.99,265.99,265.99,265.99,5,7390,MSFT
229,2022-07-11 09:22:00,265.7,265.7,265.63,265.64,44,7390,MSFT
235,2022-07-11 09:25:00,265.89,265.89,265.89,265.89,5,7390,MSFT
243,2022-07-11 09:28:00,265.89,266.0,265.89,266.0,100,7390,MSFT
244,2022-07-11 09:29:00,265.66,265.66,265.66,265.66,1,7390,MSFT
250,2022-07-11 09:31:00,265.61,265.61,265.61,265.61,8,7390,MSFT
253,2022-07-11 09:32:00,265.55,265.55,265.55,265.55,1,7390,MSFT
259,2022-07-11 09:34:00,265.55,265.55,265.55,265.55,7,7390,MSFT
261,2022-07-11 09:35:00,265.45,265.5,265.45,265.5,57,7390,MSFT
265,2022-07-11 09:37:00,265.88,265.88,265.88,265.88,100,7390,MSFT
274,2022-07-11 09:42:00,265.6,265.6,265.6,265.6,7,7390,MSFT
279,2022-07-11 09:43:00,265.6,265.6,265.6,265.6,2,7390,MSFT
287,2022-07-11 09:45:00,265.6,265.6,265.6,265.6,3,7390,MSFT
302,2022-07-11 09:53:00,265.65,265.65,265.65,265.65,10,7390,MSFT
304,2022-07-11 09:54:00,265.8,265.8,265.61,265.61,66,7390,MSFT
305,2022-07-11 09:55:00,265.61,265.61,265.61,265.61,63,7390,MSFT
307,2022-07-11 09:56:00,265.79,265.79,265.79,265.79,6,7390,MSFT
310,2022-07-11 09:57:00,265.64,265.64,265.61,265.61,310,7390,MSFT
312,2022-07-11 09:58:00,265.61,265.61,265.61,265.61,106,7390,MSFT
318,2022-07-11 09:59:00,265.7,265.7,265.61,265.61,38,7390,MSFT
322,2022-07-11 10:00:00,265.7,265.7,265.7,265.7,30,7390,MSFT
324,2022-07-11 10:01:00,265.5,265.5,265.41,265.41,20,7390,MSFT
329,2022-07-11 10:02:00,265.43,265.43,265.41,265.41,35,7390,MSFT
334,2022-07-11 10:03:00,265.55,265.55,265.55,265.55,3,7390,MSFT
339,2022-07-11 10:04:00,265.45,265.45,265.45,265.45,1,7390,MSFT
341,2022-07-11 10:05:00,265.7,265.95,265.7,265.95,130,7390,MSFT
348,2022-07-11 10:06:00,265.9,265.9,265.9,265.9,8,7390,MSFT
355,2022-07-11 10:08:00,265.77,266.0,265.77,265.98,988,7390,MSFT
362,2022-07-11 10:13:00,265.72,265.72,265.72,265.72,20,7390,MSFT
370,2022-07-11 10:15:00,265.75,265.75,265.75,265.75,25,7390,MSFT
373,2022-07-11 10:17:00,266.07,266.15,266.07,266.15,100,7390,MSFT
376,2022-07-11 10:18:00,266.13,266.15,266.13,266.15,110,7390,MSFT
384,2022-07-11 10:20:00,266.15,266.39,266.15,266.39,7,7390,MSFT
396,2022-07-11 10:23:00,266.0,266.0,265.9,265.9,588,7390,MSFT
400,2022-07-11 10:24:00,265.83,265.94,265.76,265.94,1147,7390,MSFT
