,ts_event,open,high,low,close,volume,product_id,ticker
10,2022-06-27 08:00:00,269.09,269.8,269.09,269.2,319,7388,MSFT
13,2022-06-27 08:01:00,269.2,269.96,269.2,269.41,46,7388,MSFT
21,2022-06-27 08:02:00,269.98,270.36,269.98,270.27,950,7388,MSFT
31,2022-06-27 08:03:00,270.28,270.28,269.7,269.98,572,7388,MSFT
33,2022-06-27 08:04:00,269.88,269.96,269.61,269.72,319,7388,MSFT
42,2022-06-27 08:05:00,269.96,270.55,269.96,270.55,535,7388,MSFT
49,2022-06-27 08:06:00,270.25,270.53,270.25,270.48,383,7388,MSFT
55,2022-06-27 08:07:00,270.45,270.45,270.45,270.45,2,7388,MSFT
58,2022-06-27 08:08:00,270.28,270.28,270.28,270.28,4,7388,MSFT
64,2022-06-27 08:09:00,270.21,270.21,270.12,270.12,22,7388,MSFT
69,2022-06-27 08:11:00,270.15,270.2,270.15,270.2,129,7388,MSFT
73,2022-06-27 08:12:00,270.14,270.26,270.14,270.26,113,7388,MSFT
78,2022-06-27 08:13:00,270.33,270.43,270.21,270.21,111,7388,MSFT
81,2022-06-27 08:14:00,270.42,270.56,270.36,270.53,1025,7388,MSFT
91,2022-06-27 08:15:00,270.42,270.49,270.22,270.24,1075,7388,MSFT
98,2022-06-27 08:16:00,270.39,270.42,270.2,270.31,471,7388,MSFT
99,2022-06-27 08:17:00,270.2,270.4,270.2,270.38,732,7388,MSFT
109,2022-06-27 08:18:00,270.36,270.45,270.36,270.45,660,7388,MSFT
115,2022-06-27 08:19:00,270.4,270.48,270.37,270.48,220,7388,MSFT
119,2022-06-27 08:20:00,270.47,270.53,270.26,270.26,112,7388,MSFT
135,2022-06-27 08:23:00,270.35,270.35,270.25,270.25,18,7388,MSFT
139,2022-06-27 08:24:00,270.2,270.33,270.2,270.33,180,7388,MSFT
147,2022-06-27 08:25:00,270.26,270.35,270.24,270.35,266,7388,MSFT
150,2022-06-27 08:26:00,270.35,270.35,270.31,270.31,20,7388,MSFT
156,2022-06-27 08:27:00,270.36,270.36,270.2,270.2,610,7388,MSFT
165,2022-06-27 08:28:00,270.21,270.3,270.2,270.3,401,7388,MSFT
168,2022-06-27 08:29:00,270.45,270.47,270.45,270.47,18,7388,MSFT
178,2022-06-27 08:30:00,270.43,270.43,270.24,270.24,121,7388,MSFT
183,2022-06-27 08:31:00,270.25,270.25,270.2,270.24,113,7388,MSFT
187,2022-06-27 08:32:00,270.24,270.33,270.21,270.21,173,7388,MSFT
194,2022-06-27 08:33:00,270.21,270.21,270.1,270.1,572,7388,MSFT
201,2022-06-27 08:34:00,270.13,270.19,270.13,270.19,60,7388,MSFT
206,2022-06-27 08:35:00,270.1,270.1,270.1,270.1,4,7388,MSFT
214,2022-06-27 08:36:00,270.1,270.1,269.91,269.91,160,7388,MSFT
216,2022-06-27 08:37:00,270.0,270.0,269.81,269.81,35,7388,MSFT
227,2022-06-27 08:38:00,270.08,270.09,269.98,269.98,20,7388,MSFT
232,2022-06-27 08:39:00,269.81,269.81,269.73,269.73,108,7388,MSFT
237,2022-06-27 08:40:00,269.67,269.67,269.53,269.53,6,7388,MSFT
240,2022-06-27 08:41:00,269.57,269.57,269.57,269.57,108,7388,MSFT
245,2022-06-27 08:42:00,269.62,269.67,269.62,269.67,13,7388,MSFT
247,2022-06-27 08:43:00,269.67,269.67,269.67,269.67,1,7388,MSFT
251,2022-06-27 08:44:00,269.62,269.62,269.62,269.62,15,7388,MSFT
259,2022-06-27 08:46:00,269.62,269.62,269.6,269.62,246,7388,MSFT
273,2022-06-27 08:48:00,269.63,269.67,269.63,269.67,3,7388,MSFT
274,2022-06-27 08:49:00,269.67,269.67,269.67,269.67,4,7388,MSFT
280,2022-06-27 08:50:00,269.67,269.88,269.67,269.88,39,7388,MSFT
284,2022-06-27 08:51:00,269.85,269.85,269.75,269.75,64,7388,MSFT
288,2022-06-27 08:52:00,269.75,269.75,269.65,269.65,460,7388,MSFT
292,2022-06-27 08:53:00,269.66,269.7,269.56,269.56,531,7388,MSFT
303,2022-06-27 08:55:00,269.53,269.53,269.14,269.14,61,7388,MSFT
311,2022-06-27 08:58:00,269.53,269.53,269.53,269.53,5,7388,MSFT
316,2022-06-27 08:59:00,269.31,269.31,269.31,269.31,3,7388,MSFT
321,2022-06-27 09:01:00,269.32,269.43,269.32,269.43,13,7388,MSFT
322,2022-06-27 09:02:00,269.5,269.53,269.5,269.53,101,7388,MSFT
329,2022-06-27 09:03:00,269.53,269.53,269.53,269.53,1,7388,MSFT
336,2022-06-27 09:04:00,269.53,269.53,269.53,269.53,2,7388,MSFT
343,2022-06-27 09:05:00,269.53,269.53,269.3,269.3,256,7388,MSFT
347,2022-06-27 09:06:00,269.3,269.3,269.3,269.3,101,7388,MSFT
352,2022-06-27 09:07:00,269.21,269.21,269.21,269.21,1,7388,MSFT
358,2022-06-27 09:08:00,269.2,269.21,269.2,269.21,59,7388,MSFT
365,2022-06-27 09:09:00,269.11,269.11,269.11,269.11,41,7388,MSFT
372,2022-06-27 09:11:00,269.11,269.11,269.11,269.11,1,7388,MSFT
376,2022-06-27 09:12:00,269.28,269.28,269.28,269.28,1,7388,MSFT
389,2022-06-27 09:16:00,269.37,269.37,269.37,269.37,6,7388,MSFT
394,2022-06-27 09:17:00,269.37,269.37,269.37,269.37,9,7388,MSFT
399,2022-06-27 09:18:00,269.41,269.41,269.41,269.41,1,7388,MSFT
402,2022-06-27 09:19:00,269.5,269.5,269.5,269.5,2,7388,MSFT
405,2022-06-27 09:20:00,269.49,269.49,269.49,269.49,1,7388,MSFT
410,2022-06-27 09:21:00,269.5,269.7,269.5,269.7,308,7388,MSFT
417,2022-06-27 09:22:00,269.62,269.64,269.54,269.54,101,7388,MSFT
420,2022-06-27 09:24:00,269.75,269.75,269.75,269.75,2,7388,MSFT
428,2022-06-27 09:25:00,269.59,269.59,269.43,269.48,152,7388,MSFT
437,2022-06-27 09:27:00,269.67,269.67,269.67,269.67,31,7388,MSFT
442,2022-06-27 09:29:00,269.66,269.66,269.52,269.52,53,7388,MSFT
447,2022-06-27 09:31:00,269.56,269.56,269.56,269.56,100,7388,MSFT
457,2022-06-27 09:32:00,269.56,269.56,269.56,269.56,1,7388,MSFT
473,2022-06-27 09:35:00,269.43,269.43,269.26,269.26,100,7388,MSFT
477,2022-06-27 09:38:00,269.48,269.48,269.48,269.48,20,7388,MSFT
482,2022-06-27 09:40:00,269.47,269.47,269.45,269.45,5,7388,MSFT
485,2022-06-27 09:42:00,269.43,269.43,269.43,269.43,1,7388,MSFT
495,2022-06-27 09:45:00,269.43,269.44,269.43,269.44,14,7388,MSFT
502,2022-06-27 09:47:00,269.48,269.49,269.47,269.47,43,7388,MSFT
506,2022-06-27 09:48:00,269.44,269.44,269.44,269.44,10,7388,MSFT
508,2022-06-27 09:49:00,269.5,269.5,269.5,269.5,37,7388,MSFT
515,2022-06-27 09:50:00,269.5,269.5,269.5,269.5,33,7388,MSFT
527,2022-06-27 09:53:00,269.5,269.5,269.5,269.5,2,7388,MSFT
530,2022-06-27 09:54:00,269.56,269.56,269.56,269.56,1,7388,MSFT
532,2022-06-27 09:55:00,269.47,269.47,269.47,269.47,52,7388,MSFT
539,2022-06-27 09:56:00,269.4,269.4,269.4,269.4,100,7388,MSFT
544,2022-06-27 09:57:00,269.4,269.4,269.4,269.4,4,7388,MSFT
546,2022-06-27 09:58:00,269.41,269.41,269.4,269.4,38,7388,MSFT
555,2022-06-27 10:02:00,269.4,269.4,269.4,269.4,10,7388,MSFT
557,2022-06-27 10:03:00,269.4,269.4,269.4,269.4,5,7388,MSFT
561,2022-06-27 10:05:00,269.41,269.41,269.31,269.31,100,7388,MSFT
568,2022-06-27 10:06:00,269.34,269.34,269.05,269.05,241,7388,MSFT
577,2022-06-27 10:08:00,269.32,269.32,269.05,269.05,110,7388,MSFT
584,2022-06-27 10:10:00,269.13,269.13,269.05,269.05,7,7388,MSFT
594,2022-06-27 10:12:00,269.05,269.05,269.05,269.05,11,7388,MSFT
596,2022-06-27 10:13:00,269.05,269.05,269.05,269.05,2,7388,MSFT
602,2022-06-27 10:14:00,269.11,269.11,269.08,269.08,110,7388,MSFT
618,2022-06-27 10:19:00,269.28,269.28,269.28,269.28,39,7388,MSFT
619,2022-06-27 10:20:00,269.11,269.32,269.11,269.32,269,7388,MSFT
621,2022-06-27 10:21:00,269.32,269.32,269.32,269.32,3,7388,MSFT
627,2022-06-27 10:22:00,269.32,269.32,269.15,269.32,41,7388,MSFT
628,2022-06-27 10:23:00,269.32,269.32,269.3,269.32,116,7388,MSFT
637,2022-06-27 10:24:00,269.27,269.27,269.17,269.17,9,7388,MSFT
646,2022-06-27 10:27:00,269.18,269.18,268.67,268.67,656,7388,MSFT
648,2022-06-27 10:28:00,268.82,268.82,268.82,268.82,13,7388,MSFT
651,2022-06-27 10:29:00,268.95,268.97,268.83,268.83,20,7388,MSFT
659,2022-06-27 10:30:00,268.94,268.94,268.92,268.92,3,7388,MSFT
662,2022-06-27 10:31:00,268.85,268.85,268.85,268.85,71,7388,MSFT
668,2022-06-27 10:33:00,268.9,268.9,268.9,268.9,8,7388,MSFT
670,2022-06-27 10:34:00,268.79,268.79,268.75,268.75,110,7388,MSFT
673,2022-06-27 10:35:00,268.8,268.8,268.62,268.62,218,7388,MSFT
681,2022-06-27 10:36:00,268.65,268.65,268.65,268.65,10,7388,MSFT
685,2022-06-27 10:37:00,268.95,268.95,268.65,268.65,111,7388,MSFT
687,2022-06-27 10:38:00,268.66,268.79,268.66,268.66,226,7388,MSFT
697,2022-06-27 10:39:00,268.66,268.66,268.65,268.66,137,7388,MSFT
702,2022-06-27 10:41:00,268.76,268.76,268.62,268.62,261,7388,MSFT
708,2022-06-27 10:42:00,268.63,268.74,268.63,268.74,6,7388,MSFT
713,2022-06-27 10:43:00,268.7,268.82,268.7,268.82,426,7388,MSFT
721,2022-06-27 10:45:00,268.96,268.96,268.96,268.96,12,7388,MSFT
724,2022-06-27 10:46:00,268.84,268.84,268.84,268.84,110,7388,MSFT
730,2022-06-27 10:47:00,268.64,268.68,268.6,268.6,554,7388,MSFT
732,2022-06-27 10:48:00,268.6,268.6,268.5,268.5,130,7388,MSFT
746,2022-06-27 10:51:00,268.69,268.69,268.69,268.69,20,7388,MSFT
755,2022-06-27 10:53:00,268.78,268.78,268.78,268.78,2,7388,MSFT
757,2022-06-27 10:54:00,268.76,268.76,268.59,268.59,4,7388,MSFT
762,2022-06-27 10:55:00,268.59,268.75,268.59,268.59,65,7388,MSFT
765,2022-06-27 10:56:00,268.6,268.6,268.6,268.6,1,7388,MSFT
767,2022-06-27 10:57:00,268.74,268.77,268.74,268.77,6,7388,MSFT
775,2022-06-27 10:58:00,268.6,268.86,268.6,268.84,428,7388,MSFT
781,2022-06-27 10:59:00,268.86,268.86,268.86,268.86,3,7388,MSFT
793,2022-06-27 11:00:00,268.86,268.98,268.7,268.98,281,7388,MSFT
797,2022-06-27 11:01:00,268.92,268.92,268.92,268.92,102,7388,MSFT
