,ts_event,open,high,low,close,volume,product_id,ticker
2,2022-07-12 08:00:00,262.82,262.82,262.82,262.82,5,7388,MSFT
11,2022-07-12 08:01:00,262.71,262.71,262.44,262.44,33,7388,MSFT
17,2022-07-12 08:02:00,262.44,262.44,262.44,262.44,9,7388,MSFT
21,2022-07-12 08:03:00,262.41,262.44,262.3,262.42,34,7388,MSFT
28,2022-07-12 08:05:00,262.31,262.44,262.31,262.44,60,7388,MSFT
36,2022-07-12 08:07:00,262.31,262.31,262.3,262.3,534,7388,MSFT
40,2022-07-12 08:08:00,262.1,262.1,262.1,262.1,6,7388,MSFT
42,2022-07-12 08:09:00,262.2,262.2,262.2,262.2,3,7388,MSFT
48,2022-07-12 08:11:00,262.2,262.2,262.2,262.2,3,7388,MSFT
54,2022-07-12 08:13:00,262.16,262.16,262.16,262.16,1,7388,MSFT
59,2022-07-12 08:14:00,262.11,262.11,262.0,262.0,17,7388,MSFT
62,2022-07-12 08:15:00,261.99,262.0,261.99,262.0,50,7388,MSFT
71,2022-07-12 08:19:00,261.85,261.85,261.85,261.85,31,7388,MSFT
75,2022-07-12 08:22:00,261.89,262.21,261.89,262.21,146,7388,MSFT
79,2022-07-12 08:23:00,262.16,262.4,262.13,262.4,120,7388,MSFT
82,2022-07-12 08:24:00,262.58,263.0,262.58,262.99,119,7388,MSFT
86,2022-07-12 08:25:00,262.85,262.85,262.85,262.85,120,7388,MSFT
90,2022-07-12 08:27:00,262.85,262.85,262.85,262.85,1,7388,MSFT
96,2022-07-12 08:30:00,262.58,262.58,262.58,262.58,4,7388,MSFT
100,2022-07-12 08:32:00,262.64,262.64,262.64,262.64,1,7388,MSFT
104,2022-07-12 08:33:00,262.58,262.58,262.58,262.58,93,7388,MSFT
109,2022-07-12 08:34:00,262.58,262.72,262.58,262.72,12,7388,MSFT
115,2022-07-12 08:35:00,262.71,262.71,262.71,262.71,80,7388,MSFT
123,2022-07-12 08:36:00,262.6,262.85,262.6,262.85,223,7388,MSFT
129,2022-07-12 08:37:00,262.92,262.92,262.92,262.92,10,7388,MSFT
132,2022-07-12 08:38:00,262.68,262.68,262.68,262.68,20,7388,MSFT
133,2022-07-12 08:39:00,262.65,262.65,262.65,262.65,20,7388,MSFT
139,2022-07-12 08:42:00,262.9,262.9,262.9,262.9,1,7388,MSFT
145,2022-07-12 08:45:00,262.89,262.98,262.89,262.98,100,7388,MSFT
149,2022-07-12 08:47:00,262.7,262.7,262.58,262.58,73,7388,MSFT
156,2022-07-12 08:51:00,262.74,262.74,262.7,262.7,68,7388,MSFT
166,2022-07-12 08:54:00,262.67,262.67,262.67,262.67,21,7388,MSFT
171,2022-07-12 08:55:00,262.65,262.65,262.65,262.65,3,7388,MSFT
185,2022-07-12 09:00:00,262.88,263.0,262.88,263.0,64,7388,MSFT
188,2022-07-12 09:01:00,263.0,263.13,263.0,263.13,73,7388,MSFT
190,2022-07-12 09:02:00,263.02,263.02,262.8,262.8,65,7388,MSFT
202,2022-07-12 09:04:00,262.87,262.87,262.87,262.87,1,7388,MSFT
204,2022-07-12 09:05:00,263.02,263.02,263.02,263.02,3,7388,MSFT
212,2022-07-12 09:06:00,263.3,263.3,263.13,263.13,264,7388,MSFT
214,2022-07-12 09:07:00,263.2,263.2,263.2,263.2,30,7388,MSFT
218,2022-07-12 09:08:00,262.84,262.84,262.84,262.84,2,7388,MSFT
220,2022-07-12 09:09:00,263.05,263.25,263.05,263.25,44,7388,MSFT
229,2022-07-12 09:12:00,263.38,263.38,263.11,263.11,27,7388,MSFT
230,2022-07-12 09:13:00,263.12,263.53,263.09,263.12,292,7388,MSFT
234,2022-07-12 09:15:00,263.13,263.13,263.13,263.13,34,7388,MSFT
238,2022-07-12 09:16:00,263.2,263.2,263.2,263.2,18,7388,MSFT
255,2022-07-12 09:22:00,262.62,262.62,262.62,262.62,1,7388,MSFT
257,2022-07-12 09:23:00,262.66,262.66,262.66,262.66,82,7388,MSFT
262,2022-07-12 09:24:00,262.66,262.66,262.51,262.51,109,7388,MSFT
270,2022-07-12 09:26:00,262.56,262.56,262.5,262.5,50,7388,MSFT
271,2022-07-12 09:27:00,262.5,262.5,262.5,262.5,1,7388,MSFT
276,2022-07-12 09:29:00,262.53,262.53,262.5,262.5,75,7388,MSFT
284,2022-07-12 09:30:00,262.8,262.8,262.8,262.8,1,7388,MSFT
291,2022-07-12 09:33:00,262.5,262.5,262.5,262.5,1,7388,MSFT
299,2022-07-12 09:35:00,262.5,262.5,262.5,262.5,50,7388,MSFT
300,2022-07-12 09:36:00,262.5,262.5,262.39,262.39,26,7388,MSFT
306,2022-07-12 09:38:00,262.36,262.59,262.36,262.59,10,7388,MSFT
309,2022-07-12 09:40:00,262.57,262.59,262.57,262.59,110,7388,MSFT
315,2022-07-12 09:41:00,262.65,262.89,262.6,262.6,222,7388,MSFT
317,2022-07-12 09:42:00,262.6,263.26,262.6,263.26,274,7388,MSFT
321,2022-07-12 09:43:00,262.73,262.73,262.73,262.73,40,7388,MSFT
322,2022-07-12 09:44:00,262.81,262.81,262.81,262.81,2,7388,MSFT
324,2022-07-12 09:45:00,262.81,262.81,262.81,262.81,8,7388,MSFT
325,2022-07-12 09:46:00,262.9,262.9,262.9,262.9,10,7388,MSFT
334,2022-07-12 09:49:00,262.74,262.74,262.48,262.48,89,7388,MSFT
340,2022-07-12 09:50:00,262.48,262.51,262.48,262.51,86,7388,MSFT
343,2022-07-12 09:52:00,262.59,262.59,262.59,262.59,2,7388,MSFT
355,2022-07-12 09:57:00,262.77,262.77,262.77,262.77,34,7388,MSFT
357,2022-07-12 09:58:00,262.83,262.89,262.83,262.89,110,7388,MSFT
363,2022-07-12 10:01:00,262.89,262.92,262.89,262.92,100,7388,MSFT
369,2022-07-12 10:02:00,262.92,263.06,262.92,263.06,110,7388,MSFT
376,2022-07-12 10:05:00,263.04,263.21,263.04,263.21,110,7388,MSFT
380,2022-07-12 10:06:00,262.71,262.71,262.71,262.71,8,7388,MSFT
383,2022-07-12 10:07:00,263.01,263.2,263.01,263.2,220,7388,MSFT
389,2022-07-12 10:08:00,263.17,263.17,262.73,262.73,103,7388,MSFT
393,2022-07-12 10:10:00,263.0,263.24,263.0,263.24,110,7388,MSFT
399,2022-07-12 10:11:00,263.24,264.4,263.06,263.81,3932,7388,MSFT
405,2022-07-12 10:12:00,263.75,264.3,263.75,264.0,285,7388,MSFT
410,2022-07-12 10:13:00,264.26,264.29,263.74,263.74,381,7388,MSFT
415,2022-07-12 10:14:00,263.75,263.75,263.71,263.71,36,7388,MSFT
418,2022-07-12 10:15:00,263.76,263.99,263.73,263.73,164,7388,MSFT
424,2022-07-12 10:16:00,263.76,263.99,263.74,263.74,224,7388,MSFT
427,2022-07-12 10:17:00,263.62,263.65,263.62,263.65,13,7388,MSFT
432,2022-07-12 10:18:00,263.67,263.67,263.54,263.54,36,7388,MSFT
433,2022-07-12 10:19:00,263.62,263.62,263.41,263.41,68,7388,MSFT
437,2022-07-12 10:20:00,263.64,263.97,263.64,263.97,330,7388,MSFT
439,2022-07-12 10:21:00,263.66,263.66,263.66,263.66,7,7388,MSFT
440,2022-07-12 10:22:00,263.72,264.15,263.72,263.77,391,7388,MSFT
448,2022-07-12 10:25:00,263.94,263.94,263.94,263.94,4,7388,MSFT
451,2022-07-12 10:26:00,264.01,264.01,264.01,264.01,58,7388,MSFT
457,2022-07-12 10:27:00,264.01,264.01,264.01,264.01,120,7388,MSFT
459,2022-07-12 10:28:00,263.8,263.8,263.75,263.75,185,7388,MSFT
462,2022-07-12 10:29:00,263.76,263.76,263.74,263.74,170,7388,MSFT
464,2022-07-12 10:30:00,263.74,263.74,263.74,263.74,220,7388,MSFT
467,2022-07-12 10:31:00,263.74,263.74,263.55,263.55,114,7388,MSFT
473,2022-07-12 10:33:00,263.51,263.51,263.41,263.41,84,7388,MSFT
475,2022-07-12 10:34:00,263.41,263.48,263.41,263.48,4,7388,MSFT
481,2022-07-12 10:38:00,263.54,263.54,263.52,263.52,7,7388,MSFT
482,2022-07-12 10:39:00,263.52,263.52,263.41,263.41,125,7388,MSFT
486,2022-07-12 10:40:00,263.41,263.41,263.3,263.3,125,7388,MSFT
491,2022-07-12 10:42:00,263.46,263.46,263.07,263.07,126,7388,MSFT
494,2022-07-12 10:43:00,263.24,263.24,263.24,263.24,19,7388,MSFT
499,2022-07-12 10:46:00,263.66,263.78,263.42,263.42,223,7388,MSFT
503,2022-07-12 10:49:00,263.46,263.46,263.46,263.46,3,7388,MSFT
506,2022-07-12 10:50:00,263.5,263.93,263.5,263.93,121,7388,MSFT
511,2022-07-12 10:51:00,264.01,264.01,264.01,264.01,110,7388,MSFT
516,2022-07-12 10:52:00,263.6,263.6,263.6,263.6,3,7388,MSFT
519,2022-07-12 10:53:00,263.42,263.42,263.16,263.16,107,7388,MSFT
522,2022-07-12 10:54:00,263.21,263.21,263.21,263.21,107,7388,MSFT
525,2022-07-12 10:55:00,263.22,263.22,263.22,263.22,1,7388,MSFT
534,2022-07-12 10:57:00,263.36,263.36,263.36,263.36,7,7388,MSFT
535,2022-07-12 10:58:00,263.34,263.34,263.34,263.34,6,7388,MSFT
543,2022-07-12 10:59:00,263.36,263.36,263.31,263.31,118,7388,MSFT
553,2022-07-12 11:00:00,263.29,263.57,263.09,263.09,403,7388,MSFT
572,2022-07-12 11:01:00,263.03,263.43,263.0,263.43,419,7388,MSFT
578,2022-07-12 11:02:00,263.4,263.4,263.4,263.4,20,7388,MSFT
584,2022-07-12 11:03:00,263.47,263.47,263.47,263.47,3,7388,MSFT
596,2022-07-12 11:05:00,263.26,263.26,263.26,263.26,2,7388,MSFT
597,2022-07-12 11:06:00,263.43,263.43,263.43,263.43,45,7388,MSFT
605,2022-07-12 11:08:00,263.26,263.26,263.24,263.24,101,7388,MSFT
622,2022-07-12 11:11:00,263.39,263.39,263.39,263.39,1,7388,MSFT
626,2022-07-12 11:12:00,263.52,263.6,263.52,263.6,101,7388,MSFT
629,2022-07-12 11:13:00,263.62,263.62,263.62,263.62,1,7388,MSFT
635,2022-07-12 11:15:00,263.61,263.61,263.6,263.6,52,7388,MSFT
639,2022-07-12 11:16:00,263.59,263.6,263.41,263.44,428,7388,MSFT
645,2022-07-12 11:17:00,263.33,263.43,263.33,263.43,87,7388,MSFT
657,2022-07-12 11:19:00,263.51,263.64,263.35,263.35,261,7388,MSFT
664,2022-07-12 11:20:00,263.42,263.42,263.42,263.42,1,7388,MSFT
672,2022-07-12 11:21:00,263.7,263.89,263.51,263.51,565,7388,MSFT
677,2022-07-12 11:22:00,263.86,263.92,263.61,263.61,102,7388,MSFT
687,2022-07-12 11:24:00,263.83,263.89,263.72,263.89,90,7388,MSFT
699,2022-07-12 11:25:00,263.89,263.89,263.89,263.89,60,7388,MSFT
701,2022-07-12 11:26:00,263.89,263.89,263.89,263.89,1,7388,MSFT
707,2022-07-12 11:27:00,263.89,264.0,263.89,264.0,9,7388,MSFT
718,2022-07-12 11:30:00,263.81,263.81,263.81,263.81,22,7388,MSFT
725,2022-07-12 11:31:00,263.86,263.86,263.86,263.86,510,7388,MSFT
730,2022-07-12 11:32:00,263.93,264.44,263.93,264.44,227,7388,MSFT
734,2022-07-12 11:33:00,264.23,264.48,264.23,264.35,127,7388,MSFT
744,2022-07-12 11:34:00,264.4,264.5,264.13,264.13,219,7388,MSFT
746,2022-07-12 11:35:00,264.2,264.2,264.2,264.2,3,7388,MSFT
753,2022-07-12 11:36:00,264.28,265.0,264.04,264.89,2638,7388,MSFT
763,2022-07-12 11:37:00,264.6,265.14,264.54,265.0,361,7388,MSFT
766,2022-07-12 11:38:00,264.74,264.74,264.74,264.74,13,7388,MSFT
779,2022-07-12 11:40:00,264.97,265.18,264.97,265.18,125,7388,MSFT
787,2022-07-12 11:41:00,265.17,266.04,265.17,265.45,2569,7388,MSFT
794,2022-07-12 11:42:00,265.44,265.5,265.44,265.5,182,7388,MSFT
798,2022-07-12 11:43:00,265.17,265.36,265.17,265.36,6,7388,MSFT
800,2022-07-12 11:44:00,265.22,265.22,264.93,264.94,538,7388,MSFT
805,2022-07-12 11:45:00,264.94,264.94,264.94,264.94,1,7388,MSFT
815,2022-07-12 11:47:00,264.82,264.9,264.82,264.9,35,7388,MSFT
822,2022-07-12 11:49:00,264.75,264.75,264.67,264.67,60,7388,MSFT
824,2022-07-12 11:50:00,264.68,264.68,264.68,264.68,10,7388,MSFT
828,2022-07-12 11:51:00,264.77,264.95,264.77,264.95,105,7388,MSFT
836,2022-07-12 11:52:00,264.99,265.16,264.99,265.16,223,7388,MSFT
842,2022-07-12 11:53:00,265.1,265.1,265.05,265.05,466,7388,MSFT
846,2022-07-12 11:54:00,265.09,265.09,265.09,265.09,4,7388,MSFT
861,2022-07-12 11:57:00,264.57,264.65,264.55,264.65,406,7388,MSFT
864,2022-07-12 11:58:00,264.41,264.41,264.41,264.41,1,7388,MSFT
870,2022-07-12 11:59:00,264.34,264.51,264.34,264.51,680,7388,MSFT
876,2022-07-12 12:00:00,264.53,264.53,264.36,264.36,162,7388,MSFT
908,2022-07-12 12:08:00,264.63,264.63,264.5,264.5,46,7388,MSFT
914,2022-07-12 12:09:00,264.38,264.38,264.21,264.21,500,7388,MSFT
930,2022-07-12 12:12:00,264.3,264.3,264.06,264.25,297,7388,MSFT
931,2022-07-12 12:13:00,264.2,264.2,264.2,264.2,1,7388,MSFT
943,2022-07-12 12:15:00,264.15,264.15,264.15,264.15,1,7388,MSFT
950,2022-07-12 12:17:00,264.11,264.11,264.11,264.11,20,7388,MSFT
970,2022-07-12 12:20:00,264.36,264.36,264.36,264.36,2,7388,MSFT
980,2022-07-12 12:22:00,264.33,264.33,264.33,264.33,10,7388,MSFT
