,ts_event,open,high,low,close,volume,product_id,ticker
4,2022-03-11 09:00:00,285.2,285.22,285.2,285.22,61,7304,MSFT
11,2022-03-11 09:01:00,285.24,285.24,285.22,285.22,194,7304,MSFT
17,2022-03-11 09:02:00,285.26,285.47,285.26,285.47,92,7304,MSFT
18,2022-03-11 09:03:00,285.37,285.37,285.37,285.37,80,7304,MSFT
31,2022-03-11 09:04:00,285.37,285.37,285.22,285.34,133,7304,MSFT
36,2022-03-11 09:05:00,285.47,285.47,285.47,285.47,2,7304,MSFT
41,2022-03-11 09:06:00,285.46,285.5,285.46,285.5,184,7304,MSFT
44,2022-03-11 09:07:00,285.54,285.54,285.5,285.5,551,7304,MSFT
50,2022-03-11 09:09:00,285.63,285.63,285.6,285.6,534,7304,MSFT
58,2022-03-11 09:10:00,285.6,285.6,285.6,285.6,1,7304,MSFT
64,2022-03-11 09:12:00,285.63,285.63,285.63,285.63,1,7304,MSFT
68,2022-03-11 09:13:00,285.8,285.8,285.8,285.8,50,7304,MSFT
71,2022-03-11 09:14:00,285.88,285.88,285.88,285.88,4,7304,MSFT
80,2022-03-11 09:15:00,285.81,285.96,285.81,285.96,89,7304,MSFT
82,2022-03-11 09:16:00,285.99,285.99,285.99,285.99,30,7304,MSFT
87,2022-03-11 09:17:00,286.09,286.14,285.9,285.9,142,7304,MSFT
95,2022-03-11 09:19:00,286.05,286.05,286.05,286.05,9,7304,MSFT
98,2022-03-11 09:20:00,286.14,286.14,286.14,286.14,5,7304,MSFT
102,2022-03-11 09:22:00,286.14,286.14,286.14,286.14,24,7304,MSFT
106,2022-03-11 09:23:00,286.26,286.26,286.26,286.26,15,7304,MSFT
112,2022-03-11 09:24:00,286.5,286.5,286.48,286.48,14,7304,MSFT
115,2022-03-11 09:25:00,286.48,286.48,286.48,286.48,1,7304,MSFT
124,2022-03-11 09:27:00,286.3,286.3,286.3,286.3,1,7304,MSFT
127,2022-03-11 09:28:00,286.3,286.3,286.25,286.25,88,7304,MSFT
135,2022-03-11 09:30:00,286.1,286.1,286.0,286.0,20,7304,MSFT
143,2022-03-11 09:31:00,285.95,285.95,285.95,285.95,7,7304,MSFT
144,2022-03-11 09:32:00,285.86,285.86,285.79,285.79,36,7304,MSFT
150,2022-03-11 09:33:00,285.7,285.7,285.59,285.59,149,7304,MSFT
155,2022-03-11 09:34:00,285.6,285.66,285.6,285.66,126,7304,MSFT
162,2022-03-11 09:36:00,285.69,285.69,285.69,285.69,10,7304,MSFT
166,2022-03-11 09:37:00,285.83,285.83,285.83,285.83,13,7304,MSFT
167,2022-03-11 09:38:00,285.95,285.95,285.95,285.95,1,7304,MSFT
172,2022-03-11 09:39:00,285.95,285.95,285.9,285.9,2,7304,MSFT
177,2022-03-11 09:40:00,285.95,286.0,285.95,286.0,12,7304,MSFT
189,2022-03-11 09:43:00,285.98,285.98,285.83,285.83,73,7304,MSFT
197,2022-03-11 09:44:00,285.83,285.83,285.83,285.83,70,7304,MSFT
203,2022-03-11 09:46:00,285.95,286.0,285.95,286.0,86,7304,MSFT
207,2022-03-11 09:47:00,286.0,286.0,285.98,286.0,132,7304,MSFT
213,2022-03-11 09:48:00,286.0,286.05,286.0,286.05,545,7304,MSFT
217,2022-03-11 09:49:00,286.04,286.04,286.04,286.04,55,7304,MSFT
220,2022-03-11 09:50:00,286.3,286.3,286.3,286.3,17,7304,MSFT
225,2022-03-11 09:52:00,286.28,286.28,286.27,286.27,50,7304,MSFT
