,ts_event,open,high,low,close,volume,product_id,ticker
4,2022-03-22 08:00:00,298.76,298.89,298.76,298.89,36,7331,MSFT
6,2022-03-22 08:01:00,298.77,298.8,298.77,298.77,79,7331,MSFT
11,2022-03-22 08:02:00,298.79,298.79,298.79,298.79,16,7331,MSFT
19,2022-03-22 08:03:00,298.96,299.0,298.96,299.0,345,7331,MSFT
24,2022-03-22 08:04:00,298.9,299.35,298.8,299.09,46,7331,MSFT
26,2022-03-22 08:05:00,299.09,299.09,299.09,299.09,100,7331,MSFT
44,2022-03-22 08:08:00,299.49,299.49,299.44,299.44,51,7331,MSFT
50,2022-03-22 08:09:00,299.44,299.44,299.37,299.37,24,7331,MSFT
55,2022-03-22 08:10:00,299.37,299.37,299.16,299.16,34,7331,MSFT
62,2022-03-22 08:11:00,299.35,299.36,299.16,299.29,431,7331,MSFT
66,2022-03-22 08:12:00,299.29,299.33,299.29,299.33,51,7331,MSFT
74,2022-03-22 08:13:00,299.37,299.37,299.37,299.37,104,7331,MSFT
79,2022-03-22 08:14:00,299.56,299.66,299.56,299.66,10,7331,MSFT
81,2022-03-22 08:15:00,299.78,299.78,299.61,299.66,524,7331,MSFT
86,2022-03-22 08:16:00,299.42,299.61,299.42,299.61,75,7331,MSFT
91,2022-03-22 08:17:00,299.58,299.6,299.51,299.51,31,7331,MSFT
98,2022-03-22 08:18:00,299.6,299.6,299.51,299.6,159,7331,MSFT
102,2022-03-22 08:19:00,299.6,299.91,299.6,299.91,55,7331,MSFT
107,2022-03-22 08:20:00,299.91,299.91,299.7,299.75,27,7331,MSFT
109,2022-03-22 08:21:00,299.91,299.91,299.91,299.91,10,7331,MSFT
116,2022-03-22 08:22:00,299.91,299.93,299.91,299.93,2,7331,MSFT
127,2022-03-22 08:24:00,299.95,300.08,299.95,300.08,220,7331,MSFT
134,2022-03-22 08:25:00,299.99,300.07,299.95,300.07,126,7331,MSFT
137,2022-03-22 08:26:00,300.07,300.08,299.9,299.9,602,7331,MSFT
141,2022-03-22 08:27:00,299.7,299.7,299.7,299.7,20,7331,MSFT
151,2022-03-22 08:28:00,299.9,299.9,299.9,299.9,3,7331,MSFT
154,2022-03-22 08:29:00,299.9,300.0,299.9,300.0,37,7331,MSFT
159,2022-03-22 08:30:00,300.06,300.25,299.98,299.98,483,7331,MSFT
166,2022-03-22 08:31:00,300.32,300.32,300.31,300.31,6,7331,MSFT
173,2022-03-22 08:32:00,300.29,300.29,300.29,300.29,2,7331,MSFT
186,2022-03-22 08:35:00,300.1,300.1,300.1,300.1,1,7331,MSFT
192,2022-03-22 08:37:00,300.35,300.35,300.06,300.06,6,7331,MSFT
199,2022-03-22 08:38:00,300.31,300.35,300.31,300.35,53,7331,MSFT
202,2022-03-22 08:39:00,300.35,300.36,300.35,300.36,7,7331,MSFT
206,2022-03-22 08:40:00,300.36,300.36,300.36,300.36,11,7331,MSFT
214,2022-03-22 08:41:00,300.36,300.43,300.25,300.25,193,7331,MSFT
224,2022-03-22 08:43:00,300.35,300.35,300.35,300.35,1,7331,MSFT
229,2022-03-22 08:44:00,300.35,300.35,300.35,300.35,60,7331,MSFT
236,2022-03-22 08:45:00,300.42,300.42,300.4,300.4,52,7331,MSFT
239,2022-03-22 08:46:00,300.45,300.45,300.2,300.2,15,7331,MSFT
259,2022-03-22 08:49:00,300.2,300.2,300.2,300.2,2,7331,MSFT
262,2022-03-22 08:50:00,300.2,300.2,300.2,300.2,5,7331,MSFT
267,2022-03-22 08:51:00,300.24,300.3,300.24,300.3,515,7331,MSFT
281,2022-03-22 08:54:00,300.22,300.22,300.22,300.22,1,7331,MSFT
290,2022-03-22 08:55:00,300.3,300.3,300.3,300.3,21,7331,MSFT
294,2022-03-22 08:56:00,300.35,300.45,300.35,300.45,101,7331,MSFT
303,2022-03-22 08:58:00,300.45,300.45,300.45,300.45,1,7331,MSFT
314,2022-03-22 09:00:00,300.44,300.64,300.44,300.64,296,7331,MSFT
319,2022-03-22 09:02:00,300.6,300.6,300.6,300.6,23,7331,MSFT
330,2022-03-22 09:04:00,300.65,300.9,300.65,300.8,460,7331,MSFT
332,2022-03-22 09:05:00,300.8,300.8,300.6,300.6,198,7331,MSFT
343,2022-03-22 09:06:00,300.57,300.57,300.57,300.57,1,7331,MSFT
347,2022-03-22 09:07:00,300.57,300.57,300.57,300.57,1,7331,MSFT
354,2022-03-22 09:08:00,300.57,300.77,300.57,300.77,17,7331,MSFT
356,2022-03-22 09:09:00,300.73,300.73,300.73,300.73,1,7331,MSFT
359,2022-03-22 09:10:00,300.73,300.73,300.73,300.73,2,7331,MSFT
365,2022-03-22 09:11:00,300.74,300.74,300.73,300.73,2,7331,MSFT
372,2022-03-22 09:12:00,300.71,300.71,300.49,300.49,317,7331,MSFT
375,2022-03-22 09:13:00,300.46,300.46,300.46,300.46,10,7331,MSFT
381,2022-03-22 09:14:00,300.46,300.46,300.46,300.46,95,7331,MSFT
383,2022-03-22 09:15:00,300.46,300.46,300.46,300.46,41,7331,MSFT
390,2022-03-22 09:16:00,300.53,300.53,300.53,300.53,1,7331,MSFT
393,2022-03-22 09:17:00,300.72,300.78,300.6,300.6,136,7331,MSFT
401,2022-03-22 09:18:00,300.6,300.6,300.5,300.52,356,7331,MSFT
404,2022-03-22 09:19:00,300.6,300.6,300.52,300.52,154,7331,MSFT
411,2022-03-22 09:20:00,300.52,300.6,300.41,300.41,230,7331,MSFT
416,2022-03-22 09:21:00,300.41,300.41,300.25,300.25,185,7331,MSFT
420,2022-03-22 09:22:00,300.25,300.25,300.24,300.25,109,7331,MSFT
433,2022-03-22 09:26:00,300.45,300.45,300.25,300.25,15,7331,MSFT
438,2022-03-22 09:27:00,300.25,300.25,300.25,300.25,43,7331,MSFT
446,2022-03-22 09:28:00,300.25,300.25,300.15,300.15,35,7331,MSFT
458,2022-03-22 09:29:00,300.15,300.15,300.15,300.15,10,7331,MSFT
459,2022-03-22 09:30:00,300.15,300.15,300.12,300.12,20,7331,MSFT
467,2022-03-22 09:31:00,300.03,300.03,300.0,300.0,12,7331,MSFT
474,2022-03-22 09:32:00,300.03,300.15,300.03,300.15,6,7331,MSFT
477,2022-03-22 09:33:00,300.16,300.3,300.16,300.3,303,7331,MSFT
494,2022-03-22 09:37:00,300.3,300.3,300.3,300.3,2,7331,MSFT
497,2022-03-22 09:38:00,300.33,300.33,300.33,300.33,5,7331,MSFT
501,2022-03-22 09:39:00,300.17,300.17,300.15,300.15,7,7331,MSFT
507,2022-03-22 09:40:00,300.03,300.03,300.03,300.03,1,7331,MSFT
512,2022-03-22 09:41:00,300.06,300.06,300.04,300.04,172,7331,MSFT
513,2022-03-22 09:42:00,300.05,300.2,300.05,300.2,44,7331,MSFT
522,2022-03-22 09:43:00,300.2,300.2,300.2,300.2,10,7331,MSFT
525,2022-03-22 09:44:00,300.2,300.2,300.2,300.2,11,7331,MSFT
540,2022-03-22 09:47:00,300.38,300.39,300.38,300.39,50,7331,MSFT
549,2022-03-22 09:49:00,300.2,300.2,300.2,300.2,9,7331,MSFT
552,2022-03-22 09:50:00,300.2,300.2,300.2,300.2,3,7331,MSFT
564,2022-03-22 09:53:00,300.43,300.43,300.22,300.22,10,7331,MSFT
567,2022-03-22 09:54:00,300.35,300.35,300.15,300.15,196,7331,MSFT
574,2022-03-22 09:55:00,300.15,300.15,300.15,300.15,1,7331,MSFT
576,2022-03-22 09:56:00,300.18,300.18,300.18,300.18,2,7331,MSFT
589,2022-03-22 09:58:00,300.2,300.2,300.2,300.2,9,7331,MSFT
595,2022-03-22 09:59:00,300.2,300.2,300.2,300.2,1,7331,MSFT
608,2022-03-22 10:00:00,300.2,300.36,300.18,300.2,47,7331,MSFT
622,2022-03-22 10:02:00,300.2,300.2,300.12,300.12,4,7331,MSFT
633,2022-03-22 10:03:00,300.16,300.16,300.08,300.15,5,7331,MSFT
641,2022-03-22 10:04:00,300.05,300.1,300.0,300.0,32,7331,MSFT
643,2022-03-22 10:05:00,300.0,300.0,300.0,300.0,108,7331,MSFT
661,2022-03-22 10:08:00,300.15,300.15,300.0,300.0,9,7331,MSFT
675,2022-03-22 10:10:00,300.0,300.0,300.0,300.0,196,7331,MSFT
676,2022-03-22 10:11:00,300.1,300.1,300.09,300.09,4,7331,MSFT
682,2022-03-22 10:12:00,300.07,300.21,300.07,300.21,73,7331,MSFT
688,2022-03-22 10:13:00,300.2,300.2,300.2,300.2,2,7331,MSFT
690,2022-03-22 10:14:00,300.2,300.2,300.2,300.2,11,7331,MSFT
703,2022-03-22 10:16:00,300.2,300.22,300.06,300.22,52,7331,MSFT
