,ts_event,open,high,low,close,volume,product_id,ticker
4,2022-05-25 08:00:00,260.6,260.6,260.6,260.6,2,7371,MSFT
6,2022-05-25 08:01:00,260.06,260.2,260.06,260.15,228,7371,MSFT
9,2022-05-25 08:02:00,260.15,260.15,259.66,259.66,1096,7371,MSFT
12,2022-05-25 08:03:00,259.83,259.9,259.8,259.8,109,7371,MSFT
17,2022-05-25 08:04:00,259.95,260.2,259.95,260.2,137,7371,MSFT
21,2022-05-25 08:06:00,260.18,260.2,260.12,260.12,8,7371,MSFT
27,2022-05-25 08:07:00,259.98,260.1,259.62,259.62,298,7371,MSFT
34,2022-05-25 08:08:00,259.62,259.65,259.5,259.5,134,7371,MSFT
38,2022-05-25 08:09:00,259.29,259.3,259.14,259.14,47,7371,MSFT
44,2022-05-25 08:12:00,259.4,259.4,259.4,259.4,106,7371,MSFT
54,2022-05-25 08:15:00,259.6,259.6,259.57,259.6,27,7371,MSFT
56,2022-05-25 08:16:00,259.59,259.6,259.53,259.6,142,7371,MSFT
58,2022-05-25 08:17:00,259.55,259.59,259.55,259.59,4,7371,MSFT
60,2022-05-25 08:18:00,259.45,259.6,259.45,259.48,99,7371,MSFT
68,2022-05-25 08:19:00,259.5,259.74,259.5,259.5,16,7371,MSFT
69,2022-05-25 08:20:00,259.65,259.65,259.65,259.65,3,7371,MSFT
74,2022-05-25 08:21:00,259.65,259.8,259.65,259.8,10,7371,MSFT
76,2022-05-25 08:22:00,259.8,259.8,259.8,259.8,114,7371,MSFT
83,2022-05-25 08:23:00,259.74,259.74,259.74,259.74,1,7371,MSFT
84,2022-05-25 08:24:00,259.74,259.77,259.68,259.77,440,7371,MSFT
89,2022-05-25 08:25:00,259.8,260.01,259.41,260.01,894,7371,MSFT
90,2022-05-25 08:26:00,259.6,259.95,259.6,259.93,402,7371,MSFT
94,2022-05-25 08:28:00,259.89,259.89,259.89,259.89,1,7371,MSFT
96,2022-05-25 08:29:00,259.81,259.81,259.81,259.81,1,7371,MSFT
100,2022-05-25 08:30:00,259.8,259.81,259.64,259.64,228,7371,MSFT
106,2022-05-25 08:32:00,259.81,259.85,259.81,259.85,210,7371,MSFT
113,2022-05-25 08:33:00,259.88,259.95,259.88,259.91,13,7371,MSFT
117,2022-05-25 08:34:00,259.99,260.1,259.99,260.01,91,7371,MSFT
119,2022-05-25 08:35:00,259.9,259.9,259.71,259.71,45,7371,MSFT
127,2022-05-25 08:39:00,259.97,259.97,259.75,259.75,7,7371,MSFT
130,2022-05-25 08:40:00,260.0,260.02,260.0,260.02,144,7371,MSFT
132,2022-05-25 08:41:00,260.02,260.02,260.02,260.02,40,7371,MSFT
134,2022-05-25 08:42:00,260.19,260.2,260.19,260.2,90,7371,MSFT
137,2022-05-25 08:43:00,260.0,260.0,259.99,259.99,46,7371,MSFT
138,2022-05-25 08:44:00,259.99,260.0,259.99,260.0,124,7371,MSFT
142,2022-05-25 08:45:00,260.03,260.03,260.03,260.03,4,7371,MSFT
147,2022-05-25 08:49:00,259.83,260.19,259.83,260.19,241,7371,MSFT
149,2022-05-25 08:50:00,260.23,260.23,260.18,260.18,56,7371,MSFT
153,2022-05-25 08:51:00,260.15,260.15,260.14,260.14,4,7371,MSFT
157,2022-05-25 08:52:00,259.95,260.14,259.82,260.14,249,7371,MSFT
162,2022-05-25 08:53:00,260.0,260.18,260.0,260.18,106,7371,MSFT
163,2022-05-25 08:54:00,260.17,260.17,260.17,260.17,5,7371,MSFT
170,2022-05-25 08:55:00,260.16,260.35,260.16,260.34,293,7371,MSFT
176,2022-05-25 08:58:00,260.03,260.03,260.0,260.0,41,7371,MSFT
183,2022-05-25 08:59:00,259.82,259.82,259.76,259.76,163,7371,MSFT
187,2022-05-25 09:01:00,259.57,259.69,259.51,259.69,121,7371,MSFT
194,2022-05-25 09:02:00,259.53,259.53,259.15,259.15,215,7371,MSFT
197,2022-05-25 09:03:00,259.51,259.7,259.51,259.64,181,7371,MSFT
204,2022-05-25 09:04:00,259.26,259.45,259.21,259.45,151,7371,MSFT
210,2022-05-25 09:06:00,259.4,259.4,259.4,259.4,4,7371,MSFT
213,2022-05-25 09:07:00,259.3,259.59,259.3,259.59,3,7371,MSFT
219,2022-05-25 09:08:00,259.29,259.29,259.29,259.29,1,7371,MSFT
220,2022-05-25 09:09:00,259.57,259.57,259.57,259.57,34,7371,MSFT
227,2022-05-25 09:11:00,259.21,259.21,259.1,259.1,236,7371,MSFT
234,2022-05-25 09:12:00,259.1,259.14,258.92,259.14,350,7371,MSFT
240,2022-05-25 09:13:00,258.91,259.03,258.8,259.03,253,7371,MSFT
250,2022-05-25 09:16:00,258.76,258.82,258.76,258.82,101,7371,MSFT
258,2022-05-25 09:18:00,258.99,259.11,258.99,259.11,1042,7371,MSFT
281,2022-05-25 09:24:00,259.11,259.11,259.11,259.11,6,7371,MSFT
283,2022-05-25 09:25:00,259.33,259.33,259.33,259.33,1,7371,MSFT
290,2022-05-25 09:26:00,259.01,259.01,259.0,259.0,476,7371,MSFT
291,2022-05-25 09:27:00,259.01,259.01,259.01,259.01,2,7371,MSFT
296,2022-05-25 09:28:00,259.12,259.12,259.12,259.12,10,7371,MSFT
306,2022-05-25 09:31:00,259.14,259.14,259.14,259.14,50,7371,MSFT
