,ts_event,open,high,low,close,volume,product_id,ticker
6,2022-12-27 09:00:00,239.98,240.18,239.98,240.0,60,7116,MSFT
18,2022-12-27 09:01:00,240.0,240.0,240.0,240.0,32,7116,MSFT
19,2022-12-27 09:02:00,240.0,240.0,240.0,240.0,58,7116,MSFT
37,2022-12-27 09:05:00,239.79,240.0,239.65,239.65,310,7116,MSFT
60,2022-12-27 09:11:00,239.92,239.92,239.92,239.92,2,7116,MSFT
67,2022-12-27 09:12:00,239.9,239.9,239.9,239.9,51,7116,MSFT
72,2022-12-27 09:13:00,239.92,239.92,239.92,239.92,1,7116,MSFT
81,2022-12-27 09:14:00,239.91,239.91,239.91,239.91,1,7116,MSFT
88,2022-12-27 09:16:00,239.87,239.97,239.81,239.81,476,7116,MSFT
90,2022-12-27 09:17:00,239.73,239.73,239.7,239.7,69,7116,MSFT
94,2022-12-27 09:18:00,239.67,239.67,239.67,239.67,5,7116,MSFT
98,2022-12-27 09:19:00,239.69,239.69,239.66,239.66,36,7116,MSFT
102,2022-12-27 09:21:00,239.67,239.67,239.67,239.67,25,7116,MSFT
114,2022-12-27 09:25:00,239.59,239.7,239.58,239.7,28,7116,MSFT
128,2022-12-27 09:29:00,239.73,239.73,239.73,239.73,11,7116,MSFT
139,2022-12-27 09:31:00,239.73,239.73,239.73,239.73,1,7116,MSFT
140,2022-12-27 09:32:00,239.73,239.73,239.73,239.73,2,7116,MSFT
145,2022-12-27 09:33:00,239.73,239.73,239.73,239.73,1,7116,MSFT
154,2022-12-27 09:34:00,239.73,239.75,239.73,239.75,350,7116,MSFT
160,2022-12-27 09:36:00,239.75,239.75,239.75,239.75,297,7116,MSFT
167,2022-12-27 09:39:00,239.8,239.82,239.8,239.81,39,7116,MSFT
176,2022-12-27 09:42:00,239.85,239.85,239.85,239.85,145,7116,MSFT
186,2022-12-27 09:45:00,239.84,239.84,239.84,239.84,5,7116,MSFT
192,2022-12-27 09:46:00,239.85,239.93,239.85,239.93,212,7116,MSFT
195,2022-12-27 09:47:00,239.9,239.91,239.9,239.91,31,7116,MSFT
201,2022-12-27 09:48:00,239.91,239.91,239.91,239.91,1,7116,MSFT
208,2022-12-27 09:50:00,239.96,240.15,239.96,240.15,400,7116,MSFT
213,2022-12-27 09:51:00,240.17,240.17,240.17,240.17,3,7116,MSFT
225,2022-12-27 09:56:00,240.05,240.22,240.05,240.22,38,7116,MSFT
228,2022-12-27 09:57:00,240.23,240.23,240.23,240.23,27,7116,MSFT
240,2022-12-27 09:59:00,240.01,240.01,240.01,240.01,25,7116,MSFT
249,2022-12-27 10:00:00,240.05,240.05,240.01,240.01,14,7116,MSFT
251,2022-12-27 10:01:00,239.98,239.98,239.98,239.98,17,7116,MSFT
259,2022-12-27 10:03:00,240.2,240.2,240.2,240.2,10,7116,MSFT
262,2022-12-27 10:04:00,240.2,240.2,240.2,240.2,1,7116,MSFT
268,2022-12-27 10:06:00,239.98,239.98,239.98,239.98,6,7116,MSFT
279,2022-12-27 10:09:00,239.98,239.98,239.98,239.98,1,7116,MSFT
289,2022-12-27 10:12:00,239.98,239.98,239.98,239.98,4,7116,MSFT
296,2022-12-27 10:13:00,239.89,239.89,239.89,239.89,10,7116,MSFT
298,2022-12-27 10:14:00,239.98,239.98,239.98,239.98,10,7116,MSFT
321,2022-12-27 10:20:00,240.1,240.1,240.1,240.1,8,7116,MSFT
335,2022-12-27 10:25:00,240.1,240.1,240.0,240.0,301,7116,MSFT
344,2022-12-27 10:28:00,240.11,240.11,240.11,240.11,1,7116,MSFT
346,2022-12-27 10:29:00,240.11,240.11,240.11,240.11,100,7116,MSFT
351,2022-12-27 10:30:00,240.15,240.15,240.15,240.15,158,7116,MSFT
360,2022-12-27 10:31:00,240.15,240.15,240.07,240.15,101,7116,MSFT
381,2022-12-27 10:37:00,239.98,239.98,239.98,239.98,2,7116,MSFT
384,2022-12-27 10:38:00,239.98,239.98,239.97,239.97,27,7116,MSFT
389,2022-12-27 10:39:00,239.96,239.96,239.93,239.93,117,7116,MSFT
395,2022-12-27 10:40:00,239.96,239.96,239.96,239.96,50,7116,MSFT
399,2022-12-27 10:42:00,239.9,239.93,239.9,239.93,15,7116,MSFT
404,2022-12-27 10:44:00,239.84,239.84,239.84,239.84,10,7116,MSFT
409,2022-12-27 10:45:00,239.83,239.84,239.83,239.84,9,7116,MSFT
