,ts_event,open,high,low,close,volume,product_id,ticker
8,2022-02-28 09:00:00,293.78,293.78,292.79,293.33,80,7286,MSFT
12,2022-02-28 09:01:00,293.33,293.33,293.33,293.33,4,7286,MSFT
30,2022-02-28 09:02:00,293.3,293.33,293.15,293.33,141,7286,MSFT
32,2022-02-28 09:03:00,293.5,293.62,293.33,293.62,106,7286,MSFT
49,2022-02-28 09:04:00,293.37,293.79,293.36,293.79,324,7286,MSFT
54,2022-02-28 09:05:00,293.67,294.15,293.42,293.91,644,7286,MSFT
71,2022-02-28 09:06:00,294.03,294.22,293.75,294.22,34,7286,MSFT
75,2022-02-28 09:07:00,294.22,294.24,294.22,294.24,32,7286,MSFT
85,2022-02-28 09:08:00,294.22,294.6,294.22,294.58,93,7286,MSFT
91,2022-02-28 09:09:00,294.58,294.58,294.58,294.58,10,7286,MSFT
98,2022-02-28 09:10:00,294.58,294.58,294.22,294.23,9,7286,MSFT
104,2022-02-28 09:11:00,294.3,294.42,294.01,294.33,132,7286,MSFT
108,2022-02-28 09:12:00,294.33,294.39,294.16,294.16,25,7286,MSFT
118,2022-02-28 09:13:00,294.16,294.17,294.0,294.15,78,7286,MSFT
121,2022-02-28 09:14:00,293.88,293.88,293.88,293.88,51,7286,MSFT
127,2022-02-28 09:15:00,293.8,293.92,293.23,293.45,782,7286,MSFT
148,2022-02-28 09:16:00,293.49,293.55,293.4,293.55,40,7286,MSFT
152,2022-02-28 09:17:00,293.55,293.55,293.38,293.38,164,7286,MSFT
158,2022-02-28 09:18:00,293.25,293.38,293.25,293.31,17,7286,MSFT
169,2022-02-28 09:19:00,293.31,293.38,293.2,293.29,109,7286,MSFT
173,2022-02-28 09:20:00,293.22,293.22,293.22,293.22,10,7286,MSFT
180,2022-02-28 09:21:00,293.16,293.22,293.15,293.22,44,7286,MSFT
184,2022-02-28 09:22:00,293.22,293.22,293.12,293.12,70,7286,MSFT
193,2022-02-28 09:23:00,293.22,293.22,293.13,293.13,7,7286,MSFT
196,2022-02-28 09:24:00,293.2,293.22,292.71,292.89,212,7286,MSFT
199,2022-02-28 09:25:00,292.71,292.71,292.71,292.71,10,7286,MSFT
219,2022-02-28 09:26:00,292.72,292.72,292.72,292.72,73,7286,MSFT
225,2022-02-28 09:27:00,292.71,292.72,292.56,292.56,39,7286,MSFT
234,2022-02-28 09:28:00,292.6,292.84,292.5,292.84,160,7286,MSFT
240,2022-02-28 09:30:00,292.5,292.5,292.5,292.5,1,7286,MSFT
247,2022-02-28 09:31:00,292.5,292.5,292.5,292.5,3,7286,MSFT
256,2022-02-28 09:33:00,292.5,292.5,292.5,292.5,22,7286,MSFT
261,2022-02-28 09:34:00,292.5,292.5,292.5,292.5,26,7286,MSFT
276,2022-02-28 09:35:00,292.51,292.77,292.51,292.77,28,7286,MSFT
285,2022-02-28 09:36:00,292.51,292.51,292.0,292.0,774,7286,MSFT
289,2022-02-28 09:37:00,292.15,292.15,292.1,292.1,214,7286,MSFT
295,2022-02-28 09:38:00,292.14,292.2,292.1,292.1,354,7286,MSFT
308,2022-02-28 09:40:00,292.46,292.46,292.24,292.24,32,7286,MSFT
311,2022-02-28 09:41:00,292.2,292.5,292.14,292.5,230,7286,MSFT
317,2022-02-28 09:42:00,292.53,292.75,292.53,292.6,2066,7286,MSFT
329,2022-02-28 09:43:00,292.53,292.6,292.31,292.31,1468,7286,MSFT
341,2022-02-28 09:45:00,292.69,292.8,292.69,292.8,427,7286,MSFT
347,2022-02-28 09:46:00,292.8,292.8,292.8,292.8,9,7286,MSFT
352,2022-02-28 09:47:00,292.78,292.78,292.78,292.78,4,7286,MSFT
354,2022-02-28 09:48:00,292.54,292.54,292.54,292.54,30,7286,MSFT
360,2022-02-28 09:49:00,292.65,292.65,292.65,292.65,27,7286,MSFT
368,2022-02-28 09:50:00,292.74,292.74,292.54,292.65,69,7286,MSFT
376,2022-02-28 09:51:00,292.6,292.6,292.5,292.5,55,7286,MSFT
379,2022-02-28 09:52:00,292.75,293.0,292.75,293.0,568,7286,MSFT
386,2022-02-28 09:53:00,293.0,293.0,293.0,293.0,60,7286,MSFT
400,2022-02-28 09:54:00,292.96,292.96,292.91,292.91,90,7286,MSFT
405,2022-02-28 09:55:00,292.85,292.85,292.85,292.85,3,7286,MSFT
409,2022-02-28 09:56:00,292.85,292.85,292.85,292.85,1,7286,MSFT
416,2022-02-28 09:57:00,292.86,292.86,292.68,292.68,256,7286,MSFT
422,2022-02-28 09:58:00,292.83,292.83,292.76,292.76,8,7286,MSFT
433,2022-02-28 09:59:00,292.6,292.8,292.59,292.59,108,7286,MSFT
439,2022-02-28 10:01:00,292.66,292.66,292.66,292.66,4,7286,MSFT
448,2022-02-28 10:03:00,292.73,292.73,292.73,292.73,5,7286,MSFT
458,2022-02-28 10:05:00,292.84,292.84,292.73,292.73,28,7286,MSFT
463,2022-02-28 10:06:00,292.85,292.92,292.73,292.73,16,7286,MSFT
472,2022-02-28 10:07:00,292.74,292.74,292.73,292.73,13,7286,MSFT
480,2022-02-28 10:08:00,292.83,292.83,292.58,292.58,265,7286,MSFT
485,2022-02-28 10:09:00,292.68,292.68,292.67,292.67,16,7286,MSFT
491,2022-02-28 10:10:00,292.58,292.58,292.47,292.47,48,7286,MSFT
506,2022-02-28 10:12:00,292.31,292.31,292.14,292.14,29,7286,MSFT
514,2022-02-28 10:14:00,292.33,292.33,292.33,292.33,34,7286,MSFT
522,2022-02-28 10:16:00,292.43,292.43,292.43,292.43,1,7286,MSFT
524,2022-02-28 10:17:00,292.33,292.33,292.33,292.33,1,7286,MSFT
533,2022-02-28 10:18:00,292.33,292.33,292.33,292.33,3,7286,MSFT
535,2022-02-28 10:19:00,292.44,292.44,292.44,292.44,4,7286,MSFT
542,2022-02-28 10:21:00,292.45,292.45,292.45,292.45,1,7286,MSFT
545,2022-02-28 10:22:00,292.46,292.49,292.45,292.49,60,7286,MSFT
548,2022-02-28 10:23:00,292.49,292.49,292.45,292.45,20,7286,MSFT
552,2022-02-28 10:24:00,292.46,292.54,292.46,292.54,162,7286,MSFT
556,2022-02-28 10:25:00,292.54,292.54,292.54,292.54,4,7286,MSFT
561,2022-02-28 10:26:00,292.54,292.8,292.49,292.8,91,7286,MSFT
566,2022-02-28 10:27:00,292.67,292.67,292.67,292.67,34,7286,MSFT
571,2022-02-28 10:28:00,292.66,292.77,292.38,292.38,387,7286,MSFT
577,2022-02-28 10:29:00,292.34,292.34,292.29,292.29,17,7286,MSFT
585,2022-02-28 10:30:00,292.25,292.25,291.5,291.5,356,7286,MSFT
589,2022-02-28 10:31:00,291.7,291.75,291.53,291.75,123,7286,MSFT
595,2022-02-28 10:32:00,291.76,292.02,291.76,292.02,200,7286,MSFT
597,2022-02-28 10:33:00,291.92,291.92,291.92,291.92,18,7286,MSFT
604,2022-02-28 10:34:00,292.05,292.1,292.05,292.05,6,7286,MSFT
606,2022-02-28 10:35:00,291.99,292.1,291.99,292.1,83,7286,MSFT
611,2022-02-28 10:36:00,292.1,292.1,292.1,292.1,6,7286,MSFT
618,2022-02-28 10:37:00,292.5,292.5,292.12,292.34,34,7286,MSFT
625,2022-02-28 10:38:00,292.29,292.29,292.29,292.29,2,7286,MSFT
629,2022-02-28 10:39:00,292.2,292.28,292.2,292.28,16,7286,MSFT
635,2022-02-28 10:40:00,292.28,292.28,292.28,292.28,1,7286,MSFT
642,2022-02-28 10:42:00,292.28,292.28,292.28,292.28,2,7286,MSFT
